(216, 0.00020189838157580632)
(217, 0.00020215768452062636)
(218, 0.00020241711807723238)
(219, 0.00020267668189404177)
(220, 0.00020293637561862968)
(221, 0.00020319619889772975)
(222, 0.00020345615137723393)
(223, 0.00020371623270219348)
(224, 0.00020397644251681873)
(225, 0.00020423678046447972)
(226, 0.00020449724618770652)
(227, 0.0002047578393281896)
(228, 0.00020501855952677998)
(229, 0.00020527940642349005)
(230, 0.00020554037965749334)
(231, 0.0002058014788671256)
(232, 0.00020606270368988443)
(233, 0.00020632405376243038)
(234, 0.00020658552872058678)
(235, 0.00020684712819934046)
(236, 0.00020710885183284199)
(237, 0.00020737069925440624)
(238, 0.00020763267009651256)
(239, 0.00020789476399080554)
(240, 0.00020815698056809496)
(241, 0.0002084193194583568)
(242, 0.00020868178029073294)
(243, 0.00020894436269353235)
(244, 0.00020920706629423106)
(245, 0.00020946989071947265)
(246, 0.00020973283559506888)
(247, 0.00020999590054599998)
(248, 0.0002102590851964151)
(249, 0.000210522389169633)
(250, 0.00021078581208814208)
(251, 0.0002110493535736014)
(252, 0.00021131301324684075)
(253, 0.00021157679072786114)
(254, 0.00021184068563583568)
(255, 0.00021210469758910948)
(256, 0.00021236882620520074)
(257, 0.00021263307110080073)
(258, 0.00021289743189177476)
(259, 0.0002131619081931622)
(260, 0.0002134264996191775)
(261, 0.00021369120578321028)
(262, 0.00021395602629782618)
(263, 0.0002142209607747671)
(264, 0.00021448600882495214)
(265, 0.00021475117005847748)
(266, 0.0002150164440846178)
(267, 0.00021528183051182582)
(268, 0.0002155473289477339)
(269, 0.00021581293899915367)
(270, 0.00021607866027207727)
(271, 0.00021634449237167743)
(272, 0.0002166104349023085)
(273, 0.00021687648746750662)
(274, 0.00021714264966999052)
(275, 0.00021740892111166195)
(276, 0.00021767530139360662)
(277, 0.00021794179011609422)
(278, 0.00021820838687857975)
(279, 0.00021847509127970324)
(280, 0.00021874190291729136)
(281, 0.000219008821388357)
(282, 0.00021927584628910092)
(283, 0.00021954297721491148)
(284, 0.0002198102137603659)
(285, 0.0002200775555192304)
(286, 0.00022034500208446145)
(287, 0.00022061255304820556)
(288, 0.00022088020800180094)
(289, 0.00022114796653577724)
(290, 0.00022141582823985686)
(291, 0.0002216837927029551)
(292, 0.0002219518595131814)
(293, 0.00022222002825783934)
(294, 0.00022248829852342808)
(295, 0.0002227566698956422)
(296, 0.00022302514195937317)
(297, 0.0002232937142987095)
(298, 0.00022356238649693774)
(299, 0.000223831158136543)
(300, 0.00022410002879920984)
(301, 0.00022436899806582271)
(302, 0.000224638065516467)
(303, 0.0002249072307304294)
(304, 0.00022517649328619913)
(305, 0.00022544585276146792)
(306, 0.00022571530873313157)
(307, 0.00022598486077729011)
(308, 0.00022625450846924886)
(309, 0.00022652425138351896)
(310, 0.00022679408909381823)
(311, 0.00022706402117307197)
(312, 0.00022733404719341377)
(313, 0.00022760416672618593)
(314, 0.0002278743793419408)
(315, 0.0002281446846104411)
(316, 0.0002284150821006609)
(317, 0.00022868557138078626)
(318, 0.0002289561520182164)
(319, 0.00022922682357956394)
(320, 0.00022949758563065625)
(321, 0.00022976843773653575)
(322, 0.00023003937946146133)
(323, 0.00023031041036890846)
(324, 0.00023058153002157057)
(325, 0.0002308527379813597)
(326, 0.00023112403380940724)
(327, 0.00023139541706606486)
(328, 0.00023166688731090542)
(329, 0.00023193844410272362)
(330, 0.00023221008699953708)
(331, 0.00023248181555858696)
(332, 0.00023275362933633919)
(333, 0.0002330255278884847)
(334, 0.00023329751076994117)
(335, 0.00023356957753485302)
(336, 0.00023384172773659303)
(337, 0.00023411396092776256)
(338, 0.0002343862766601932)
(339, 0.0002346586744849468)
(340, 0.0002349311539523171)
(341, 0.00023520371461183037)
(342, 0.00023547635601224622)
(343, 0.0002357490777015586)
(344, 0.0002360218792269967)
(345, 0.00023629476013502598)
(346, 0.0002365677199713491)
(347, 0.00023684075828090653)
(348, 0.000237113874607878)
(349, 0.00023738706849568298)
(350, 0.00023766033948698212)
(351, 0.00023793368712367758)
(352, 0.00023820711094691462)
(353, 0.00023848061049708204)
(354, 0.00023875418531381368)
(355, 0.00023902783493598884)
(356, 0.00023930155890173368)
(357, 0.000239575356748422)
(358, 0.0002398492280126763)
(359, 0.00024012317223036868)
(360, 0.00024039718893662215)
(361, 0.0002406712776658111)
(362, 0.00024094543795156282)
(363, 0.00024121966932675825)
(364, 0.00024149397132353299)
(365, 0.00024176834347327853)
(366, 0.00024204278530664294)
(367, 0.00024231729635353238)
(368, 0.00024259187614311157)
(369, 0.00024286652420380542)
(370, 0.00024314124006329948)
(371, 0.0002434160232485414)
(372, 0.00024369087328574222)
(373, 0.0002439657897003765)
(374, 0.0002442407720171845)
(375, 0.00024451581976017245)
(376, 0.0002447909324526141)
(377, 0.0002450661096170515)
(378, 0.0002453413507752962)
(379, 0.00024561665544843054)
(380, 0.00024589202315680823)
(381, 0.0002461674534200562)
(382, 0.000246442945757075)
(383, 0.00024671849968604026)
(384, 0.0002469941147244036)
(385, 0.0002472697903888944)
(386, 0.00024754552619551994)
(387, 0.00024782132165956705)
(388, 0.00024809717629560346)
(389, 0.00024837308961747867)
(390, 0.0002486490611383249)
(391, 0.00024892509037055874)
(392, 0.00024920117682588174)
(393, 0.00024947732001528213)
(394, 0.0002497535194490355)
(395, 0.0002500297746367064)
(396, 0.0002503060850871492)
(397, 0.0002505824503085093)
(398, 0.00025085886980822454)
(399, 0.0002511353430930261)
(400, 0.00025141186966893994)
(401, 0.00025168844904128784)
(402, 0.0002519650807146886)
(403, 0.0002522417641930595)
(404, 0.0002525184989796171)
(405, 0.0002527952845768788)
(406, 0.000253072120486664)
(407, 0.00025334900621009514)
(408, 0.0002536259412475991)
(409, 0.00025390292509890847)
(410, 0.00025417995726306265)
(411, 0.00025445703723840933)
(412, 0.0002547341645226053)
(413, 0.00025501133861261833)
(414, 0.00025528855900472776)
(415, 0.00025556582519452645)
(416, 0.0002558431366769214)
(417, 0.0002561204929461357)
(418, 0.000256397893495709)
(419, 0.0002566753378184996)
(420, 0.0002569528254066853)
(421, 0.0002572303557517646)
(422, 0.0002575079283445583)
(423, 0.00025778554267521093)
(424, 0.00025806319823319136)
(425, 0.000258340894507295)
(426, 0.0002586186309856443)
(427, 0.0002588964071556909)
(428, 0.00025917422250421604)
(429, 0.0002594520765173329)
(430, 0.00025972996868048705)
(431, 0.0002600078984784582)
(432, 0.0002602858653953618)
(433, 0.0002605638689146497)
(434, 0.00026084190851911215)
(435, 0.00026111998369087906)
(436, 0.00026139809391142094)
(437, 0.0002616762386615508)
(438, 0.000261954417421425)
(439, 0.00026223262967054535)
(440, 0.00026251087488775976)
(441, 0.00026278915255126414)
(442, 0.00026306746213860334)
(443, 0.0002633458031266732)
(444, 0.00026362417499172116)
(445, 0.00026390257720934846)
(446, 0.00026418100925451084)
(447, 0.00026445947060152046)
(448, 0.00026473796072404727)
(449, 0.0002650164790951202)
(450, 0.00026529502518712867)
(451, 0.00026557359847182414)
(452, 0.00026585219842032153)
(453, 0.0002661308245031007)
(454, 0.00026640947619000757)
(455, 0.0002666881529502563)
(456, 0.0002669668542524297)
(457, 0.0002672455795644819)
(458, 0.0002675243283537387)
(459, 0.00026780310008690003)
(460, 0.00026808189423004064)
(461, 0.000268360710248612)
(462, 0.0002686395476074436)
(463, 0.0002689184057707449)
(464, 0.00026919728420210596)
(465, 0.0002694761823644998)
(466, 0.0002697550997202836)
(467, 0.00027003403573120006)
(468, 0.00027031298985837895)
(469, 0.0002705919615623389)
(470, 0.00027087095030298863)
(471, 0.00027114995553962864)
(472, 0.0002714289767309528)
(473, 0.00027170801333504965)
(474, 0.00027198706480940416)
(475, 0.00027226613061089933)
(476, 0.00027254521019581736)
(477, 0.0002728243030198418)
(478, 0.0002731034085380586)
(479, 0.0002733825262049579)
(480, 0.0002736616554744355)
(481, 0.0002739407957997948)
(482, 0.0002742199466337478)
(483, 0.0002744991074284173)
(484, 0.0002747782776353376)
(485, 0.0002750574567054575)
(486, 0.00027533664408914025)
(487, 0.00027561583923616667)
(488, 0.00027589504159573566)
(489, 0.0002761742506164664)
(490, 0.0002764534657463995)
(491, 0.0002767326864329996)
(492, 0.00027701191212315546)
(493, 0.000277291142263183)
(494, 0.0002775703762988264)
(495, 0.0002778496136752594)
(496, 0.0002781288538370875)
(497, 0.0002784080962283495)
(498, 0.0002786873402925188)
(499, 0.00027896658547250534)
(500, 0.0002792458312106573)
(501, 0.00027952507694876277)
(502, 0.00027980432212805116)
(503, 0.0002800835661891953)
(504, 0.0002803628085723126)
(505, 0.00028064204871696726)
(506, 0.0002809212860621717)
(507, 0.0002812005200463882)
(508, 0.0002814797501075306)
(509, 0.0002817589756829663)
(510, 0.0002820381962095177)
(511, 0.00028231741112346386)
(512, 0.0002825966198605423)
(513, 0.00028287582185595106)
(514, 0.00028315501654434976)
(515, 0.0002834342033598618)
(516, 0.000283713381736076)
(517, 0.0002839925511060484)
(518, 0.0002842717109023038)
(519, 0.00028455086055683765)
(520, 0.00028482999950111784)
(521, 0.0002851091271660864)
(522, 0.00028538824298216116)
(523, 0.00028566734637923777)
(524, 0.00028594643678669126)
(525, 0.0002862255136333779)
(526, 0.0002865045763476368)
(527, 0.00028678362435729203)
(528, 0.0002870626570896542)
(529, 0.00028734167397152224)
(530, 0.0002876206744291851)
(531, 0.000287899657888424)
(532, 0.00028817862377451364)
(533, 0.0002884575715122243)
(534, 0.00028873650052582396)
(535, 0.00028901541023907925)
(536, 0.00028929430007525837)
(537, 0.000289573169457132)
(538, 0.0002898520178069756)
(539, 0.0002901308445465712)
(540, 0.00029040964909720913)
(541, 0.00029068843087968994)
(542, 0.0002909671893143261)
(543, 0.0002912459238209441)
(544, 0.0002915246338188862)
(545, 0.00029180331872701227)
(546, 0.00029208197796370136)
(547, 0.0002923606109468543)
(548, 0.0002926392170938947)
(549, 0.00029291779582177167)
(550, 0.00029319634654696107)
(551, 0.00029347486868546753)
(552, 0.0002937533616528265)
(553, 0.0002940318248641062)
(554, 0.00029431025773390935)
(555, 0.0002945886596763747)
(556, 0.00029486703010518005)
(557, 0.00029514536843354276)
(558, 0.00029542367407422293)
(559, 0.00029570194643952413)
(560, 0.0002959801849412965)
(561, 0.0002962583889909379)
(562, 0.00029653655799939595)
(563, 0.0002968146913771701)
(564, 0.00029709278853431363)
(565, 0.00029737084888043543)
(566, 0.00029764887182470197)
(567, 0.0002979268567758394)
(568, 0.00029820480314213536)
(569, 0.0002984827103314409)
(570, 0.0002987605777511725)
(571, 0.00029903840480831415)
(572, 0.00029931619090941923)
(573, 0.00029959393546061236)
(574, 0.0002998716378675916)
(575, 0.00030014929753563024)
(576, 0.00030042691386957915)
(577, 0.000300704486273868)
(578, 0.00030098201415250814)
(579, 0.0003012594969090941)
(580, 0.0003015369339468058)
(581, 0.00030181432466841)
(582, 0.00030209166847626354)
(583, 0.00030236896477231387)
(584, 0.0003026462129581021)
(585, 0.00030292341243476464)
(586, 0.00030320056260303545)
(587, 0.00030347766286324755)
(588, 0.0003037547126153357)
(589, 0.00030403171125883803)
(590, 0.0003043086581928983)
(591, 0.0003045855528162677)
(592, 0.0003048623945273071)
(593, 0.0003051391827239889)
(594, 0.00030541591680389963)
(595, 0.0003056925961642411)
(596, 0.00030596922020183334)
(597, 0.00030624578831311614)
(598, 0.0003065222998941513)
(599, 0.00030679875434062474)
(600, 0.0003070751510478483)
(601, 0.0003073514894107625)
(602, 0.0003076277688239377)
(603, 0.00030790398868157687)
(604, 0.0003081801483775176)
(605, 0.0003084562473052337)
(606, 0.00030873228485783826)
(607, 0.00030900826042808436)
(608, 0.0003092841734083689)
(609, 0.00030956002319073314)
(610, 0.00030983580916686573)
(611, 0.00031011153072810454)
(612, 0.0003103871872654388)
(613, 0.0003106627781695114)
(614, 0.0003109383028306205)
(615, 0.00031121376063872244)
(616, 0.00031148915098343325)
(617, 0.0003117644732540311)
(618, 0.0003120397268394582)
(619, 0.00031231491112832335)
(620, 0.0003125900255089037)
(621, 0.000312865069369147)
(622, 0.00031314004209667386)
(623, 0.00031341494307878003)
(624, 0.0003136897717024381)
(625, 0.00031396452735430006)
(626, 0.0003142392094206997)
(627, 0.00031451381728765405)
(628, 0.0003147883503408662)
(629, 0.0003150628079657271)
(630, 0.0003153371895473181)
(631, 0.0003156114944704129)
(632, 0.0003158857221194798)
(633, 0.0003161598718786837)
(634, 0.0003164339431318888)
(635, 0.0003167079352626603)
(636, 0.00031698184765426696)
(637, 0.00031725567968968286)
(638, 0.0003175294307515902)
(639, 0.00031780310022238114)
(640, 0.00031807668748416024)
(641, 0.00031835019191874626)
(642, 0.0003186236129076749)
(643, 0.0003188969498322007)
(644, 0.00031917020207329963)
(645, 0.00031944336901167076)
(646, 0.00031971645002773903)
(647, 0.0003199894445016573)
(648, 0.0003202623518133084)
(649, 0.00032053517134230796)
(650, 0.00032080790246800576)
(651, 0.0003210805445694889)
(652, 0.0003213530970255835)
(653, 0.0003216255592148573)
(654, 0.00032189793051562145)
(655, 0.00032217021030593335)
(656, 0.0003224423979635986)
(657, 0.00032271449286617326)
(658, 0.00032298649439096636)
(659, 0.00032325840191504176)
(660, 0.00032353021481522105)
(661, 0.0003238019324680852)
(662, 0.0003240735542499774)
(663, 0.0003243450795370049)
(664, 0.0003246165077050416)
(665, 0.0003248878381297303)
(666, 0.0003251590701864851)
(667, 0.000325430203250493)
(668, 0.00032570123669671764)
(669, 0.0003259721698999001)
(670, 0.0003262430022345621)
(671, 0.00032651373307500826)
(672, 0.0003267843617953281)
(673, 0.0003270548877693985)
(674, 0.0003273253103708861)
(675, 0.00032759562897324965)
(676, 0.0003278658429497423)
(677, 0.0003281359516734138)
(678, 0.0003284059545171131)
(679, 0.00032867585085349054)
(680, 0.0003289456400550001)
(681, 0.00032921532149390203)
(682, 0.0003294848945422649)
(683, 0.0003297543585719683)
(684, 0.00033002371295470486)
(685, 0.0003302929570619827)
(686, 0.0003305620902651278)
(687, 0.0003308311119352867)
(688, 0.0003311000214434282)
(689, 0.00033136881816034645)
(690, 0.0003316375014566629)
(691, 0.00033190607070282855)
(692, 0.0003321745252691268)
(693, 0.00033244286452567545)
(694, 0.0003327110878424292)
(695, 0.0003329791945891822)
(696, 0.0003332471841355702)
(697, 0.00033351505585107306)
(698, 0.00033378280910501717)
(699, 0.0003340504432665776)
(700, 0.00033431795770478114)
(701, 0.0003345853517885079)
(702, 0.00033485262488649434)
(703, 0.00033511977636733505)
(704, 0.00033538680559948617)
(705, 0.00033565371195126665)
(706, 0.00033592049479086146)
(707, 0.00033618715348632386)
(708, 0.0003364536874055774)
(709, 0.00033672009591641895)
(710, 0.0003369863783865207)
(711, 0.0003372525341834329)
(712, 0.000337518562674586)
(713, 0.0003377844632272932)
(714, 0.00033805023520875303)
(715, 0.0003383158779860516)
(716, 0.0003385813909261651)
(717, 0.00033884677339596236)
(718, 0.0003391120247622072)
(719, 0.0003393771443915607)
(720, 0.00033964213165058407)
(721, 0.00033990698590574074)
(722, 0.000340171706523399)
(723, 0.0003404362928698345)
(724, 0.00034070074431123237)
(725, 0.0003409650602136903)
(726, 0.0003412292399432203)
(727, 0.000341493282865752)
(728, 0.000341757188347134)
(729, 0.0003420209557531376)
(730, 0.00034228458444945817)
(731, 0.00034254807380171867)
(732, 0.0003428114231754711)
(733, 0.00034307463193619984)
(734, 0.00034333769944932353)
(735, 0.0003436006250801979)
(736, 0.0003438634081941182)
(737, 0.0003441260481563215)
(738, 0.00034438854433198964)
(739, 0.00034465089608625105)
(740, 0.000344913102784184)
(741, 0.00034517516379081866)
(742, 0.0003454370784711394)
(743, 0.00034569884619008786)
(744, 0.00034596046631256503)
(745, 0.000346221938203434)
(746, 0.0003464832612275224)
(747, 0.0003467444347496247)
(748, 0.0003470054581345052)
(749, 0.0003472663307469)
(750, 0.00034752705195152005)
(751, 0.0003477876211130531)
(752, 0.00034804803759616674)
(753, 0.0003483083007655108)
(754, 0.00034856840998571964)
(755, 0.00034882836462141485)
(756, 0.00034908816403720786)
(757, 0.00034934780759770243)
(758, 0.00034960729466749693)
(759, 0.0003498666246111875)
(760, 0.0003501257967933695)
(761, 0.0003503848105786416)
(762, 0.00035064366533160696)
(763, 0.00035090236041687624)
(764, 0.00035116089519907035)
(765, 0.00035141926904282275)
(766, 0.00035167748131278233)
(767, 0.00035193553137361535)
(768, 0.0003521934185900086)
(769, 0.00035245114232667176)
(770, 0.00035270870194833965)
(771, 0.0003529660968197755)
(772, 0.00035322332630577277)
(773, 0.00035348038977115804)
(774, 0.0003537372865807937)
(775, 0.00035399401609958016)
(776, 0.00035425057769245894)
(777, 0.00035450697072441457)
(778, 0.0003547631945604779)
(779, 0.000355019248565728)
(780, 0.00035527513210529513)
(781, 0.00035553084454436343)
(782, 0.000355786385248173)
(783, 0.00035604175358202293)
(784, 0.00035629694891127365)
(785, 0.0003565519706013496)
(786, 0.0003568068180177419)
(787, 0.0003570614905260108)
(788, 0.00035731598749178824)
(789, 0.00035757030828078055)
(790, 0.000357824452258771)
(791, 0.00035807841879162243)
(792, 0.00035833220724527985)
(793, 0.00035858581698577273)
(794, 0.00035883924737921814)
(795, 0.000359092497791823)
(796, 0.0003593455675898868)
(797, 0.0003595984561398039)
(798, 0.0003598511628080666)
(799, 0.00036010368696126757)
(800, 0.00036035602796610224)
(801, 0.0003606081851893716)
(802, 0.000360860157997985)
(803, 0.0003611119457589622)
(804, 0.0003613635478394366)
(805, 0.0003616149636066574)
(806, 0.00036186619242799245)
(807, 0.00036211723367093093)
(808, 0.0003623680867030856)
(809, 0.00036261875089219574)
(810, 0.00036286922560612985)
(811, 0.00036311951021288774)
(812, 0.0003633696040806039)
(813, 0.00036361950657754947)
(814, 0.00036386921707213523)
(815, 0.00036411873493291403)
(816, 0.00036436805952858357)
(817, 0.00036461719022798904)
(818, 0.0003648661264001253)
(819, 0.00036511486741414034)
(820, 0.00036536341263933715)
(821, 0.00036561176144517683)
(822, 0.00036585991320128066)
(823, 0.0003661078672774334)
(824, 0.0003663556230435857)
(825, 0.0003666031798698564)
(826, 0.0003668505371265354)
(827, 0.00036709769418408677)
(828, 0.0003673446504131503)
(829, 0.00036759140518454505)
(830, 0.00036783795786927195)
(831, 0.00036808430783851593)
(832, 0.0003683304544636486)
(833, 0.0003685763971162316)
(834, 0.0003688221351680185)
(835, 0.0003690676679909577)
(836, 0.000369312994957195)
(837, 0.0003695581154390764)
(838, 0.00036980302880915085)
(839, 0.00037004773444017234)
(840, 0.00037029223170510306)
(841, 0.00037053651997711603)
(842, 0.0003707805986295975)
(843, 0.00037102446703614957)
(844, 0.0003712681245705933)
(845, 0.00037151157060697073)
(846, 0.00037175480451954806)
(847, 0.00037199782568281796)
(848, 0.0003722406334715023)
(849, 0.00037248322726055494)
(850, 0.00037272560642516434)
(851, 0.00037296777034075606)
(852, 0.0003732097183829954)
(853, 0.00037345144992779035)
(854, 0.0003736929643512941)
(855, 0.00037393426102990746)
(856, 0.0003741753393402818)
(857, 0.00037441619865932166)
(858, 0.00037465683836418733)
(859, 0.00037489725783229757)
(860, 0.0003751374564413321)
(861, 0.00037537743356923453)
(862, 0.00037561718859421486)
(863, 0.0003758567208947522)
(864, 0.00037609602984959727)
(865, 0.00037633511483777535)
(866, 0.00037657397523858845)
(867, 0.00037681261043161863)
(868, 0.0003770510197967303)
(869, 0.0003772892027140726)
(870, 0.0003775271585640827)
(871, 0.0003777648867274878)
(872, 0.0003780023865853084)
(873, 0.0003782396575188604)
(874, 0.0003784766989097585)
(875, 0.00037871351013991775)
(876, 0.00037895009059155723)
(877, 0.00037918643964720243)
(878, 0.0003794225566896876)
(879, 0.0003796584411021586)
(880, 0.00037989409226807586)
(881, 0.0003801295095712166)
(882, 0.0003803646923956775)
(883, 0.000380599640125878)
(884, 0.000380834352146562)
(885, 0.00038106882784280134)
(886, 0.00038130306659999797)
(887, 0.00038153706780388684)
(888, 0.00038177083084053854)
(889, 0.0003820043550963619)
(890, 0.00038223763995810664)
(891, 0.0003824706848128661)
(892, 0.00038270348904807994)
(893, 0.0003829360520515365)
(894, 0.00038316837321137606)
(895, 0.0003834004519160927)
(896, 0.000383632287554538)
(897, 0.0003838638795159224)
(898, 0.00038409522718981914)
(899, 0.00038432632996616604)
(900, 0.00038455718723526847)
(901, 0.0003847877983878022)
(902, 0.0003850181628148157)
(903, 0.00038524827990773293)
(904, 0.0003854781490583562)
(905, 0.0003857077696588686)
(906, 0.00038593714110183664)
(907, 0.000386166262780213)
(908, 0.00038639513408733953)
(909, 0.0003866237544169491)
(910, 0.00038685212316316877)
(911, 0.0003870802397205226)
(912, 0.0003873081034839341)
(913, 0.0003875357138487289)
(914, 0.00038776307021063706)
(915, 0.00038799017196579653)
(916, 0.00038821701851075494)
(917, 0.0003884436092424729)
(918, 0.00038866994355832643)
(919, 0.00038889602085610944)
(920, 0.00038912184053403655)
(921, 0.0003893474019907457)
(922, 0.0003895727046253011)
(923, 0.00038979774783719516)
(924, 0.000390022531026352)
(925, 0.0003902470535931294)
(926, 0.00039047131493832193)
(927, 0.00039069531446316334)
(928, 0.00039091905156932925)
(929, 0.0003911425256589397)
(930, 0.00039136573613456234)
(931, 0.0003915886823992141)
(932, 0.0003918113638563649)
(933, 0.00039203377990993933)
(934, 0.00039225592996432017)
(935, 0.00039247781342435025)
